Year,SettlementPoint,HourlyVolatility
2017,HB_HOUSTON,0.2830516316776885
2017,HB_HUBAVG,0.3515867909606766
2017,HB_NORTH,0.33038506177560817
2017,HB_SOUTH,0.31631706245972463
2017,HB_WEST,0.7536369706675482
2017,HB_BUSAVG,0.3660862068586226
2017,HB_HOUSTON,0.31088466519849645
2017,HB_HUBAVG,0.3917193806531989
2017,HB_NORTH,0.3588367981565952
2017,HB_SOUTH,0.35424194348444116
2017,HB_WEST,0.7417924364886321
2017,HB_BUSAVG,0.3358752708922169
2017,HB_HOUSTON,0.2842189561790697
2017,HB_HUBAVG,0.3601728374558346
2017,HB_NORTH,0.3270383842639959
2017,HB_SOUTH,0.3253010652029507
2017,HB_WEST,0.7337777402374307
2017,HB_BUSAVG,0.29766955187639427
2017,HB_HOUSTON,0.25024547251111795
2017,HB_HUBAVG,0.3186753569368707
2017,HB_NORTH,0.294535381160496
2017,HB_SOUTH,0.2883435112808559
2017,HB_WEST,0.7133148365723596
2017,HB_BUSAVG,0.19743498262308007
2017,HB_HOUSTON,0.17150918817157204
2017,HB_HUBAVG,0.21148337283004018
2017,HB_NORTH,0.18866792050342565
2017,HB_SOUTH,0.19052568402959777
2017,HB_WEST,0.533139826472886
2017,HB_BUSAVG,0.20575855864245776
2017,HB_HOUSTON,0.19895408175846832
2017,HB_HUBAVG,0.20421497114159878
2017,HB_NORTH,0.216637627806476
2017,HB_SOUTH,0.19960654849592596
2017,HB_WEST,0.29401279947166237
2017,HB_BUSAVG,0.17117101543503133
2017,HB_HOUSTON,0.17181423255747813
2017,HB_HUBAVG,0.17054942610066431
2017,HB_NORTH,0.17941148614660044
2017,HB_SOUTH,0.16787749291333606
2017,HB_WEST,0.23467426414292542
2017,HB_BUSAVG,0.1447966117367268
2017,HB_HOUSTON,0.14940423467108113
2017,HB_HUBAVG,0.14290126018718158
2017,HB_NORTH,0.1531451480712234
2017,HB_SOUTH,0.13936270176760113
2017,HB_WEST,0.2012369630752379
2017,HB_BUSAVG,0.12334932072613011
2017,HB_HOUSTON,0.13288517413896977
2017,HB_HUBAVG,0.12201781570344755
2017,HB_NORTH,0.13616701480020113
2017,HB_SOUTH,0.11579543928756167
2017,HB_WEST,0.18032783933851618
2017,HB_BUSAVG,0.12382777989993274
2017,HB_HOUSTON,0.1536964150414059
2017,HB_HUBAVG,0.12400883328308357
2017,HB_NORTH,0.13792482730974864
2017,HB_SOUTH,0.1131837978105609
2017,HB_WEST,0.17939107190743045
2017,HB_BUSAVG,0.15914780119467115
2017,HB_HOUSTON,0.2009246300677499
2017,HB_HUBAVG,0.16204327402477808
2017,HB_NORTH,0.16889091699327868
2017,HB_SOUTH,0.15187476875414413
2017,HB_WEST,0.2153456875936584
2017,HB_BUSAVG,0.20457742815236316
2017,HB_HOUSTON,0.26546419264869525
2017,HB_HUBAVG,0.21068776643699305
2017,HB_NORTH,0.2104859724196764
2017,HB_SOUTH,0.2015399153607898
2017,HB_WEST,0.2590222357488085
2017,HB_BUSAVG,0.2777151402343998
2017,HB_HOUSTON,0.36573088663269326
2017,HB_HUBAVG,0.288682428870182
2017,HB_NORTH,0.27408454390532516
2017,HB_SOUTH,0.2802017773413511
2017,HB_WEST,0.3224462480620936
2017,HB_BUSAVG,0.3574122063085015
2017,HB_HOUSTON,0.4709867633577404
2017,HB_HUBAVG,0.3739752815625961
2017,HB_NORTH,0.34467269892719266
2017,HB_SOUTH,0.3685937897653922
2017,HB_WEST,0.39638447795091897
2017,HB_BUSAVG,0.45466656984287657
2017,HB_HOUSTON,0.5548433029691774
2017,HB_HUBAVG,0.46889760652797174
2017,HB_NORTH,0.44419163937587414
2017,HB_SOUTH,0.46287498439267216
2017,HB_WEST,0.48496650803458047
2017,HB_BUSAVG,0.43564883198626103
2017,HB_HOUSTON,0.5238802787148961
2017,HB_HUBAVG,0.44649963104295326
2017,HB_NORTH,0.43037987309067255
2017,HB_SOUTH,0.4416278116960391
2017,HB_WEST,0.46855783369393184
2017,HB_BUSAVG,0.23006257414961168
2017,HB_HOUSTON,0.2684297019193068
2017,HB_HUBAVG,0.23046881586681908
2017,HB_NORTH,0.250250502829256
2017,HB_SOUTH,0.2235529966610086
2017,HB_WEST,0.2941544977636421
2017,HB_BUSAVG,0.18059422597217614
2017,HB_HOUSTON,0.18467188260720088
2017,HB_HUBAVG,0.1778911142053358
2017,HB_NORTH,0.19969211595221623
2017,HB_SOUTH,0.16527147260006717
2017,HB_WEST,0.266760164579897
2017,HB_BUSAVG,0.16117709204479733
2017,HB_HOUSTON,0.16669541863353074
2017,HB_HUBAVG,0.1602412088122483
2017,HB_NORTH,0.17679646895820994
2017,HB_SOUTH,0.14529974153693576
2017,HB_WEST,0.25885474338420894
2017,HB_BUSAVG,0.17213858452074166
2017,HB_HOUSTON,0.18278481455421414
2017,HB_HUBAVG,0.1765823450138917
2017,HB_NORTH,0.1865610160721364
2017,HB_SOUTH,0.16212095722283434
2017,HB_WEST,0.2753437544885454
2017,HB_BUSAVG,0.14664089430825883
2017,HB_HOUSTON,0.1375219154926
2017,HB_HUBAVG,0.14841919870097173
2017,HB_NORTH,0.1589337968095298
2017,HB_SOUTH,0.12958174183104593
2017,HB_WEST,0.30247022469517265
2017,HB_BUSAVG,0.15920153494833694
2017,HB_HOUSTON,0.15586078982108884
2017,HB_HUBAVG,0.17061525956352572
2017,HB_NORTH,0.16036750374086298
2017,HB_SOUTH,0.14528459740522479
2017,HB_WEST,0.4085324056863919
2017,HB_BUSAVG,0.19136658756129912
2017,HB_HOUSTON,0.17809972734296264
2017,HB_HUBAVG,0.2123615925094533
2017,HB_NORTH,0.1795268367345661
2017,HB_SOUTH,0.18689384112806387
2017,HB_WEST,0.6143790161272062
2018,HB_BUSAVG,0.2637474257170708
2018,HB_HOUSTON,0.2369942134384265
2018,HB_HUBAVG,0.2947838265630662
2018,HB_NORTH,0.24711129953022232
2018,HB_SOUTH,0.24469484355612664
2018,HB_WEST,0.8586232932375966
2018,HB_BUSAVG,0.2858764839917491
2018,HB_HOUSTON,0.25847413435147504
2018,HB_HUBAVG,0.3248349344025361
2018,HB_NORTH,0.2619109081679574
2018,HB_SOUTH,0.2744211494072891
2018,HB_WEST,0.749499888659254
2018,HB_BUSAVG,0.30967263600941236
2018,HB_HOUSTON,0.28212765930174305
2018,HB_HUBAVG,0.34478706222512656
2018,HB_NORTH,0.2831282653293094
2018,HB_SOUTH,0.29813780461589207
2018,HB_WEST,0.7449549472409654
2018,HB_BUSAVG,0.3005217694128964
2018,HB_HOUSTON,0.27936635822760414
2018,HB_HUBAVG,0.33335187398966754
2018,HB_NORTH,0.2804661292914424
2018,HB_SOUTH,0.2863143524061113
2018,HB_WEST,0.6710935612761904
2018,HB_BUSAVG,0.2986712302085757
2018,HB_HOUSTON,0.2788457936059355
2018,HB_HUBAVG,0.32823381590910794
2018,HB_NORTH,0.28266623552326287
2018,HB_SOUTH,0.2844737507458163
2018,HB_WEST,0.6655008021333458
2018,HB_BUSAVG,0.3183219348086329
2018,HB_HOUSTON,0.30429550112106396
2018,HB_HUBAVG,0.3322306015336988
2018,HB_NORTH,0.31130186589964715
2018,HB_SOUTH,0.30562791663502586
2018,HB_WEST,0.559295229323736
2018,HB_BUSAVG,0.4787441876260789
2018,HB_HOUSTON,0.46923695997758436
2018,HB_HUBAVG,0.483701241332201
2018,HB_NORTH,0.47816163019694685
2018,HB_SOUTH,0.47495016055868067
2018,HB_WEST,0.6581763389018992
2018,HB_BUSAVG,0.4366085888896179
2018,HB_HOUSTON,0.4255940758281191
2018,HB_HUBAVG,0.44482823503542757
2018,HB_NORTH,0.4345092650558885
2018,HB_SOUTH,0.43343028249743293
2018,HB_WEST,0.6064404442766245
2018,HB_BUSAVG,0.322182916756576
2018,HB_HOUSTON,0.3174279064761108
2018,HB_HUBAVG,0.3335050944265532
2018,HB_NORTH,0.3261140035301235
2018,HB_SOUTH,0.3253902971160364
2018,HB_WEST,0.5094330255577763
2018,HB_BUSAVG,0.2532938468270747
2018,HB_HOUSTON,0.2395146286012129
2018,HB_HUBAVG,0.26163522106099013
2018,HB_NORTH,0.24975584003676557
2018,HB_SOUTH,0.2545516492415195
2018,HB_WEST,0.4460341363940888
2018,HB_BUSAVG,0.21372962724707972
2018,HB_HOUSTON,0.2026256118513983
2018,HB_HUBAVG,0.2235548974595584
2018,HB_NORTH,0.21033416978965716
2018,HB_SOUTH,0.21085584095723786
2018,HB_WEST,0.4302536692110689
2018,HB_BUSAVG,0.2073383720645731
2018,HB_HOUSTON,0.19417749647825555
2018,HB_HUBAVG,0.21704909290697835
2018,HB_NORTH,0.20601172786898453
2018,HB_SOUTH,0.20037936044350982
2018,HB_WEST,0.43000437207884357
2018,HB_BUSAVG,0.2607333803278607
2018,HB_HOUSTON,0.2448775646744087
2018,HB_HUBAVG,0.2674722045614996
2018,HB_NORTH,0.2642122810597066
2018,HB_SOUTH,0.2512172537109285
2018,HB_WEST,0.4979218461999407
2018,HB_BUSAVG,0.37480905079844345
2018,HB_HOUSTON,0.3564173658761594
2018,HB_HUBAVG,0.3803224060755329
2018,HB_NORTH,0.3816309574861203
2018,HB_SOUTH,0.35941757376492406
2018,HB_WEST,0.5871296398846712
2018,HB_BUSAVG,0.562345631610664
2018,HB_HOUSTON,0.5420388857391378
2018,HB_HUBAVG,0.5615359238330017
2018,HB_NORTH,0.5688007101139462
2018,HB_SOUTH,0.5508077336324478
2018,HB_WEST,0.7241165270510214
2018,HB_BUSAVG,0.7461325221343781
2018,HB_HOUSTON,0.7308068950397242
2018,HB_HUBAVG,0.7448884439814881
2018,HB_NORTH,0.7533774787088615
2018,HB_SOUTH,0.7373218174043479
2018,HB_WEST,0.8784914221676391
2018,HB_BUSAVG,0.7957922497532913
2018,HB_HOUSTON,0.7813615276102522
2018,HB_HUBAVG,0.7995756550148294
2018,HB_NORTH,0.802129419137477
2018,HB_SOUTH,0.7865638457343406
2018,HB_WEST,0.8682463110640085
2018,HB_BUSAVG,0.6116075406863191
2018,HB_HOUSTON,0.5904267669040663
2018,HB_HUBAVG,0.6081820667057309
2018,HB_NORTH,0.61794720766992
2018,HB_SOUTH,0.5972689928589909
2018,HB_WEST,0.7178132148683971
2018,HB_BUSAVG,0.339657878414343
2018,HB_HOUSTON,0.32069670631418773
2018,HB_HUBAVG,0.3459727433052637
2018,HB_NORTH,0.3434665346486116
2018,HB_SOUTH,0.32880892086726704
2018,HB_WEST,0.6120343068584811
2018,HB_BUSAVG,0.2547540836306812
2018,HB_HOUSTON,0.23612370621217887
2018,HB_HUBAVG,0.2627813881904145
2018,HB_NORTH,0.25799978428164544
2018,HB_SOUTH,0.23992628776717684
2018,HB_WEST,0.45561501782338343
2018,HB_BUSAVG,0.22955723468162287
2018,HB_HOUSTON,0.2086857661350556
2018,HB_HUBAVG,0.2349874482058872
2018,HB_NORTH,0.232001735146528
2018,HB_SOUTH,0.22098468025816947
2018,HB_WEST,0.39760544410229304
2018,HB_BUSAVG,0.20601547968807105
2018,HB_HOUSTON,0.18483608075853966
2018,HB_HUBAVG,0.21780360490628056
2018,HB_NORTH,0.2056191672615434
2018,HB_SOUTH,0.19660517457010004
2018,HB_WEST,0.4854635535931095
2018,HB_BUSAVG,0.20706750219592715
2018,HB_HOUSTON,0.17911746560082278
2018,HB_HUBAVG,0.22343556094187078
2018,HB_NORTH,0.2036221129890842
2018,HB_SOUTH,0.1927731860236169
2018,HB_WEST,0.5369864115064725
2018,HB_BUSAVG,0.22808104076895053
2018,HB_HOUSTON,0.19963834353628082
2018,HB_HUBAVG,0.25152133634233853
2018,HB_NORTH,0.2151786907100769
2018,HB_SOUTH,0.21054337848863594
2018,HB_WEST,0.7906479241638592
2019,HB_BUSAVG,0.2673266994863133
2019,HB_HOUSTON,0.24222216034007815
2019,HB_HUBAVG,0.2926964017283338
2019,HB_NORTH,0.25972256087817325
2019,HB_PAN,1.0134589147491229
2019,HB_SOUTH,0.25426518034901957
2019,HB_WEST,0.765244600912973
2019,HB_BUSAVG,0.303945499872267
2019,HB_HOUSTON,0.2771268500694852
2019,HB_HUBAVG,0.32889705912588835
2019,HB_NORTH,0.29605476252347507
2019,HB_PAN,0.9485230001981168
2019,HB_SOUTH,0.28973951773931483
2019,HB_WEST,0.7656029611159771
2019,HB_BUSAVG,0.31875595528187056
2019,HB_HOUSTON,0.2898161976824555
2019,HB_HUBAVG,0.34455088879959955
2019,HB_NORTH,0.3103433004942279
2019,HB_PAN,0.7186300646125074
2019,HB_SOUTH,0.30551483345931946
2019,HB_WEST,0.7795211255603153
2019,HB_BUSAVG,0.3009806516871776
2019,HB_HOUSTON,0.2711316492103153
2019,HB_HUBAVG,0.3258989267990733
2019,HB_NORTH,0.29280497974150427
2019,HB_PAN,0.9454635583310704
2019,HB_SOUTH,0.28941104428782044
2019,HB_WEST,0.8747193847684934
2019,HB_BUSAVG,0.2778599263803821
2019,HB_HOUSTON,0.2485847001744663
2019,HB_HUBAVG,0.29990916052709415
2019,HB_NORTH,0.2724206811188034
2019,HB_PAN,0.7184598687290927
2019,HB_SOUTH,0.26307006194042093
2019,HB_WEST,0.7025864740375822
2019,HB_BUSAVG,0.27092477233400214
2019,HB_HOUSTON,0.2480761233315563
2019,HB_HUBAVG,0.2847849613179427
2019,HB_NORTH,0.2706524517717687
2019,HB_PAN,0.8701803085563017
2019,HB_SOUTH,0.25969211992344915
2019,HB_WEST,0.597816857368622
2019,HB_BUSAVG,0.4743530444559219
2019,HB_HOUSTON,0.4626639789697598
2019,HB_HUBAVG,0.4795227173615182
2019,HB_NORTH,0.4758204463505974
2019,HB_PAN,0.8912550864781257
2019,HB_SOUTH,0.4663185331639106
2019,HB_WEST,0.7284584660873766
2019,HB_BUSAVG,0.4145671619974822
2019,HB_HOUSTON,0.40012247431485953
2019,HB_HUBAVG,0.41920527669396024
2019,HB_NORTH,0.41773955575466204
2019,HB_PAN,0.7022558657253577
2019,HB_SOUTH,0.4021805625846422
2019,HB_WEST,0.570655257774338
2019,HB_BUSAVG,0.3087830941138627
2019,HB_HOUSTON,0.2913915291771966
2019,HB_HUBAVG,0.3130780272143294
2019,HB_NORTH,0.3135901553169901
2019,HB_PAN,0.710658012176724
2019,HB_SOUTH,0.2951240863987358
2019,HB_WEST,0.47760818056984183
2019,HB_BUSAVG,0.2675546089514341
2019,HB_HOUSTON,0.24734730084357637
2019,HB_HUBAVG,0.2717397862575015
2019,HB_NORTH,0.2741586010756035
2019,HB_PAN,0.7006494199281549
2019,HB_SOUTH,0.2505853901562458
2019,HB_WEST,0.4546312767416092
2019,HB_BUSAVG,0.22112375513760946
2019,HB_HOUSTON,0.19882510108062315
2019,HB_HUBAVG,0.22663229996824918
2019,HB_NORTH,0.22867529954116514
2019,HB_PAN,0.5319368169862714
2019,HB_SOUTH,0.1993839368972566
2019,HB_WEST,0.4287360623648298
2019,HB_BUSAVG,0.22716815930380393
2019,HB_HOUSTON,0.20812390676042772
2019,HB_HUBAVG,0.23380547300860255
2019,HB_NORTH,0.23252720326803814
2019,HB_PAN,0.6928793760136638
2019,HB_SOUTH,0.20581913359215454
2019,HB_WEST,0.4322470555745312
2019,HB_BUSAVG,0.3352511117751315
2019,HB_HOUSTON,0.32140550517163824
2019,HB_HUBAVG,0.34027458558858226
2019,HB_NORTH,0.3396799332296402
2019,HB_PAN,0.9299038608938927
2019,HB_SOUTH,0.31582658191674784
2019,HB_WEST,0.5158032259203591
2019,HB_BUSAVG,0.660549477343365
2019,HB_HOUSTON,0.6495552443327929
2019,HB_HUBAVG,0.6650920473036681
2019,HB_NORTH,0.6626318566772923
2019,HB_PAN,1.0618435588031092
2019,HB_SOUTH,0.6494538150245677
2019,HB_WEST,0.7688909830397552
2019,HB_BUSAVG,0.9138605008461207
2019,HB_HOUSTON,0.9018642044315469
2019,HB_HUBAVG,0.91712131157422
2019,HB_NORTH,0.9155364371036854
2019,HB_PAN,1.2047974999775535
2019,HB_SOUTH,0.902985722643164
2019,HB_WEST,1.0207885883458638
2019,HB_BUSAVG,1.0960477016476706
2019,HB_HOUSTON,1.0817422269434893
2019,HB_HUBAVG,1.0976123005336376
2019,HB_NORTH,1.097198255600418
2019,HB_PAN,1.4838351022959055
2019,HB_SOUTH,1.0843761455362957
2019,HB_WEST,1.1882402191381836
2019,HB_BUSAVG,1.1043047712001564
2019,HB_HOUSTON,1.0908711943104437
2019,HB_HUBAVG,1.107446496210912
2019,HB_NORTH,1.1087897065479257
2019,HB_PAN,1.6047689052193816
2019,HB_SOUTH,1.0957164042100909
2019,HB_WEST,1.1938295286878788
2019,HB_BUSAVG,0.7748795384163685
2019,HB_HOUSTON,0.7619658577508377
2019,HB_HUBAVG,0.7797127217371421
2019,HB_NORTH,0.7759057693628045
2019,HB_PAN,1.0950539506374328
2019,HB_SOUTH,0.7689313758795677
2019,HB_WEST,0.8645857164254421
2019,HB_BUSAVG,0.4037528592442428
2019,HB_HOUSTON,0.3874821094816046
2019,HB_HUBAVG,0.40950934340068085
2019,HB_NORTH,0.40456699952625536
2019,HB_PAN,0.9987792789075346
2019,HB_SOUTH,0.3997834930103456
2019,HB_WEST,0.5127072281520203
2019,HB_BUSAVG,0.28590619750839885
2019,HB_HOUSTON,0.2660152198105091
2019,HB_HUBAVG,0.29171765079448636
2019,HB_NORTH,0.28929571770701334
2019,HB_PAN,0.72847921964477
2019,HB_SOUTH,0.27380749851061326
2019,HB_WEST,0.41656671923738314
2019,HB_BUSAVG,0.2550145154502356
2019,HB_HOUSTON,0.23232335488173797
2019,HB_HUBAVG,0.26058134937934724
2019,HB_NORTH,0.260396673170399
2019,HB_PAN,0.9124727977910766
2019,HB_SOUTH,0.2399470669736231
2019,HB_WEST,0.42446683847594213
2019,HB_BUSAVG,0.1981799217980127
2019,HB_HOUSTON,0.17287903491236348
2019,HB_HUBAVG,0.20689637418661422
2019,HB_NORTH,0.20407981246114104
2019,HB_PAN,1.075877777314413
2019,HB_SOUTH,0.18180822426178211
2019,HB_WEST,0.44803359547782673
2019,HB_BUSAVG,0.19355793962033643
2019,HB_HOUSTON,0.1709476303344774
2019,HB_HUBAVG,0.20769673169104624
2019,HB_NORTH,0.19722913784780952
2019,HB_PAN,0.6690945369759891
2019,HB_SOUTH,0.17230269759824005
2019,HB_WEST,0.5255683267970072
2019,HB_BUSAVG,0.21407850698955797
2019,HB_HOUSTON,0.18720946651730466
2019,HB_HUBAVG,0.23534043182046072
2019,HB_NORTH,0.2080326883423434
2019,HB_PAN,0.8176542311440644
2019,HB_SOUTH,0.19777345974660618
2019,HB_WEST,0.710928496551093
